product_id,product_name,slug,brand,category,user_category,short_description,full_description,product_status,sort_order,goals,aim,search_tags,primary_image_url,image_url_2,image_url_3,image_url_4,image_url_5,serving_size_label,serving_size_g,calories,protein_g,carbohydrates_g,fat_g,fibre_g,sugar_g,sodium_mg,usage_information,ingredients,warnings_allergens,variant_id,sku,variant_name,size_weight,flavour,colour,variant_status,price_inr,compare_at_price_inr,stock_quantity,low_stock_threshold,is_default_variant,created_at,updated_at,variant_count,variant_options,goal_tags
PROD-021,Dymatize ISO 100 Hydrolyzed Whey Protein,dymatize-iso-100-hydrolyzed-whey-protein,Dymatize,Whey Protein,Protein,"25g hydrolyzed 100% whey protein isolate, zero fat, zero sugar — ultra-fast absorption.","Dymatize ISO 100 uses a multi-step purification process to remove nearly all lactose and fat, leaving pure hydrolyzed whey protein isolate for rapid absorption. 25g protein, 0g sugar, and 0g fat per serving make it one of the cleanest proteins on the market, ideal for those who are cutting or lactose sensitive.",draft,21,"Muscle Building, Weight Loss","Lean Muscle,Cutting,Recovery","whey isolate,dymatize iso100,hydrolyzed,zero sugar,zero fat",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,1 Scoop (32g),32,120,25,2,0.5,0,0,160,Mix 1 scoop with 270–360ml cold water. Use post-workout or between meals.,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Cocoa Powder, Sunflower Lecithin, Natural & Artificial Flavours, Sucralose","Contains milk and soy (lecithin). Manufactured in a facility that processes egg, wheat, soy, peanuts, and tree nuts.",VAR-021-03,DY-ISO-500-GC,500g - Gourmet Chocolate,500g,Gourmet Chocolate,,active,2499,2999,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,1kg - Fudge Brownie | 1kg - Gourmet Chocolate | 500g - Gourmet Chocolate,"Lean Muscle,Cutting,Recovery"
PROD-022,Elite 100% Whey Protein,elite-100-whey-protein-dymatize,Dymatize,Whey Protein,Protein,100% Whey Protein Concentrate and Whey Protein Isolate,100% Whey Protein Concentrate and Whey Protein Isolate,draft,22,Muscle Building,protein,"protein, elite 100 whey protein, dymatize, whey protein",https://m.media-amazon.com/images/I/71V0NlmLyZL.jpg,https://m.media-amazon.com/images/I/71V0NlmLyZL.jpg,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-022-01,SKU-0189,30 g,30 g,,,active,4674,5235,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-023,Elite Mass,elite-mass-dymatize,Dymatize,Whey Protein,Protein,A Premium Quality Lean Gainer*,A Premium Quality Lean Gainer*,draft,23,Muscle Building,protein,"protein, elite mass, dymatize, whey protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-023-01,SKU-0232,30 g,30 g,,,active,5006,5607,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-024,Elite Protein Bar,elite-protein-bar-dymatize,Dymatize,Whey Protein,Protein,Deliciously Satisfying Protein in Every Bar,Deliciously Satisfying Protein in Every Bar,draft,24,Muscle Building,protein,"protein, elite protein bar, dymatize, whey protein blends",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-024-01,SKU-0042,30 g,30 g,,,active,2292,2567,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-025,Elite XT,elite-xt-dymatize,Dymatize,Whey Protein,Protein,Engineered with 21 Grams of Protein to Feed Muscle for Hours*,Engineered with 21 Grams of Protein to Feed Muscle for Hours*,draft,25,Muscle Building,protein,"protein, elite xt, dymatize, whey protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-025-01,SKU-0209,30 g,30 g,,,active,3399,3807,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-026,ISO100 Clear RTD,iso100-clear-rtd-dymatize,Dymatize,Whey Protein,Protein,40g of 100% Whey Protein Isolate.  0g of Sugar and Fat.,40g of 100% Whey Protein Isolate.  0g of Sugar and Fat.,draft,26,Muscle Building,protein,"protein, iso100 clear rtd, dymatize, whey protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-026-01,SKU-0205,30 g,30 g,,,active,339,380,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-027,Super Mass Gainer,super-mass-gainer-dymatize,Dymatize,Whey Protein,Protein,Formulated with 52 grams of Protein to Support Massive Gains*,Formulated with 52 grams of Protein to Support Massive Gains*,draft,27,Muscle Building,protein,"protein, super mass gainer, dymatize, whey protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-027-01,SKU-0195,30 g,30 g,,,active,3992,4471,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-028,Stacked Protein,stacked-protein-evlution-nutrition,EVLUTION NUTRITION,Whey Protein,Protein,"25 Gram Protein Complex With Milkshake Taste, With 5g BCAAs and 5g Glutamine To Fuel Your Results!*","25 Gram Protein Complex With Milkshake Taste, With 5g BCAAs and 5g Glutamine To Fuel Your Results!*",draft,28,Muscle Building,protein,"protein, stacked protein, evlution nutrition, whey protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-028-01,SKU-0004,30 g,30 g,,,active,2549,2855,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-029,Fast&Up Whey Protein Isolate Advanced,fast-up-whey-protein-isolate-advanced,Fast&Up,Whey Protein,Protein,25g protein from fast-absorbing whey isolate with added BCAAs and glutamine.,"Fast&Up Whey Protein Isolate Advanced delivers 25g of pure whey isolate protein per serving along with added BCAAs (2.8g leucine, 1.4g isoleucine, 1.4g valine) and 3.5g of glutamine. Lab-certified, with no proprietary blends. India-made for Indian fitness enthusiasts.",draft,29,"Muscle Building, Weight Loss","Muscle Building,Recovery,Lean Muscle","fast&up,whey isolate,india,bcaa,glutamine,clean protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,1 Scoop (32g),32,125,25,3,1,0,0.5,120,Mix 1 scoop in 200ml cold water. Consume within 30 minutes post-workout.,"Whey Protein Isolate, BCAA Blend (L-Leucine, L-Isoleucine, L-Valine), L-Glutamine, Natural Flavour, Sucralose, Soy Lecithin","Contains milk and soy. Store in a cool, dry place.",VAR-029-01,FU-WPI-1KG-CHO,1kg - Chocolate,1kg,Chocolate,,active,2299,2799,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,1kg - Chocolate | 1kg - Vanilla | 2kg - Chocolate,"Muscle Building,Recovery,Lean Muscle"
PROD-029,Fast&Up Whey Protein Isolate Advanced,fast-up-whey-protein-isolate-advanced,Fast&Up,Whey Protein,Protein,25g protein from fast-absorbing whey isolate with added BCAAs and glutamine.,"Fast&Up Whey Protein Isolate Advanced delivers 25g of pure whey isolate protein per serving along with added BCAAs (2.8g leucine, 1.4g isoleucine, 1.4g valine) and 3.5g of glutamine. Lab-certified, with no proprietary blends. India-made for Indian fitness enthusiasts.",draft,29,"Muscle Building, Weight Loss","Muscle Building,Recovery,Lean Muscle","fast&up,whey isolate,india,bcaa,glutamine,clean protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,1 Scoop (32g),32,125,25,3,1,0,0.5,120,Mix 1 scoop in 200ml cold water. Consume within 30 minutes post-workout.,"Whey Protein Isolate, BCAA Blend (L-Leucine, L-Isoleucine, L-Valine), L-Glutamine, Natural Flavour, Sucralose, Soy Lecithin","Contains milk and soy. Store in a cool, dry place.",VAR-029-02,FU-WPI-1KG-VAN,1kg - Vanilla,1kg,Vanilla,,active,2299,2799,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,1kg - Chocolate | 1kg - Vanilla | 2kg - Chocolate,"Muscle Building,Recovery,Lean Muscle"
PROD-029,Fast&Up Whey Protein Isolate Advanced,fast-up-whey-protein-isolate-advanced,Fast&Up,Whey Protein,Protein,25g protein from fast-absorbing whey isolate with added BCAAs and glutamine.,"Fast&Up Whey Protein Isolate Advanced delivers 25g of pure whey isolate protein per serving along with added BCAAs (2.8g leucine, 1.4g isoleucine, 1.4g valine) and 3.5g of glutamine. Lab-certified, with no proprietary blends. India-made for Indian fitness enthusiasts.",draft,29,"Muscle Building, Weight Loss","Muscle Building,Recovery,Lean Muscle","fast&up,whey isolate,india,bcaa,glutamine,clean protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,1 Scoop (32g),32,125,25,3,1,0,0.5,120,Mix 1 scoop in 200ml cold water. Consume within 30 minutes post-workout.,"Whey Protein Isolate, BCAA Blend (L-Leucine, L-Isoleucine, L-Valine), L-Glutamine, Natural Flavour, Sucralose, Soy Lecithin","Contains milk and soy. Store in a cool, dry place.",VAR-029-03,FU-WPI-2KG-CHO,2kg - Chocolate,2kg,Chocolate,,active,4299,5199,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,1kg - Chocolate | 1kg - Vanilla | 2kg - Chocolate,"Muscle Building,Recovery,Lean Muscle"
PROD-030,Whey Protein,whey-protein-gat,GAT,Whey Protein,Protein,25G Of 100% Whey Isolate Protein Per Serving,25G Of 100% Whey Isolate Protein Per Serving,draft,30,Muscle Building,protein,"protein, whey protein, gat, whey protein blends",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-030-01,SKU-0043,30 g,30 g,,,active,4249,4759,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-031,Hydra 6 Protein,hydra-6-protein-grenade,Grenade,Whey Protein,Protein,50% Whey Isolate & 50% Micellar Casein,50% Whey Isolate & 50% Micellar Casein,draft,31,Muscle Building,protein,"protein, hydra 6 protein, grenade, whey protein isolate",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,30 g,30,120,24,3,2,1,1,100,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-031-01,SKU-0243,30 g,30 g,,,active,4051,4537,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,30 g,protein
PROD-032,Healthkart HK Vitals Whey Protein,healthkart-hk-vitals-whey-protein,Healthkart,Whey Protein,Protein,"India's most affordable quality whey. 25g protein, third-party lab tested.","Healthkart HK Vitals Whey Protein is the most value-for-money certified whey protein from India's leading health platform. Third-party lab tested for protein content and banned substances, it delivers 25g of protein per serving without proprietary blends or ingredient padding.",draft,32,Muscle Building,"Muscle Building,Recovery,Budget-Friendly","healthkart,hk vitals,whey protein,india,affordable,lab tested",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,1 Scoop (33g),33,130,25,4.5,2.5,0,2,120,Mix 1 scoop in 200ml cold water or milk. Best post-workout.,"Whey Protein Concentrate, Whey Protein Isolate, Cocoa Powder, Soy Lecithin, Natural Flavour, Sucralose, Salt","Contains milk and soy. Store in a cool, dry place.",VAR-032-01,HK-VIT-1KG-CHO,1kg - Chocolate,1kg,Chocolate,,active,1999,2399,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,1kg - Chocolate | 1kg - Vanilla | 2kg - Chocolate,"Muscle Building,Recovery,Budget-Friendly"
PROD-032,Healthkart HK Vitals Whey Protein,healthkart-hk-vitals-whey-protein,Healthkart,Whey Protein,Protein,"India's most affordable quality whey. 25g protein, third-party lab tested.","Healthkart HK Vitals Whey Protein is the most value-for-money certified whey protein from India's leading health platform. Third-party lab tested for protein content and banned substances, it delivers 25g of protein per serving without proprietary blends or ingredient padding.",draft,32,Muscle Building,"Muscle Building,Recovery,Budget-Friendly","healthkart,hk vitals,whey protein,india,affordable,lab tested",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,1 Scoop (33g),33,130,25,4.5,2.5,0,2,120,Mix 1 scoop in 200ml cold water or milk. Best post-workout.,"Whey Protein Concentrate, Whey Protein Isolate, Cocoa Powder, Soy Lecithin, Natural Flavour, Sucralose, Salt","Contains milk and soy. Store in a cool, dry place.",VAR-032-02,HK-VIT-1KG-VAN,1kg - Vanilla,1kg,Vanilla,,active,1999,2399,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,1kg - Chocolate | 1kg - Vanilla | 2kg - Chocolate,"Muscle Building,Recovery,Budget-Friendly"
PROD-032,Healthkart HK Vitals Whey Protein,healthkart-hk-vitals-whey-protein,Healthkart,Whey Protein,Protein,"India's most affordable quality whey. 25g protein, third-party lab tested.","Healthkart HK Vitals Whey Protein is the most value-for-money certified whey protein from India's leading health platform. Third-party lab tested for protein content and banned substances, it delivers 25g of protein per serving without proprietary blends or ingredient padding.",draft,32,Muscle Building,"Muscle Building,Recovery,Budget-Friendly","healthkart,hk vitals,whey protein,india,affordable,lab tested",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,1 Scoop (33g),33,130,25,4.5,2.5,0,2,120,Mix 1 scoop in 200ml cold water or milk. Best post-workout.,"Whey Protein Concentrate, Whey Protein Isolate, Cocoa Powder, Soy Lecithin, Natural Flavour, Sucralose, Salt","Contains milk and soy. Store in a cool, dry place.",VAR-032-03,HK-VIT-2KG-CHO,2kg - Chocolate,2kg,Chocolate,,active,3699,4399,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,1kg - Chocolate | 1kg - Vanilla | 2kg - Chocolate,"Muscle Building,Recovery,Budget-Friendly"
PROD-033,Isopure Low Carb Protein Powder,isopure-low-carb-protein-powder,Isopure,Whey Protein,Protein,"50g protein, zero carbs, zero fat per serving. Ultra-pure whey protein isolate.","Isopure Low Carb is a crystal-clear whey protein isolate formula with 50g of pure protein, 0g carbs, 0g fat, and 0g sugar per serving — one of the purest proteins available. With added vitamins and minerals, it's ideal for anyone on a low-carb or ketogenic diet, or for those cutting body fat.",draft,33,"Muscle Building, Weight Loss","Lean Muscle,Cutting,Low Carb,Keto Friendly","isopure,zero carb,keto,low carb protein,pure isolate,cutting",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,2 Scoops (57g),57,200,50,5,0,0,0,430,Mix 2 scoops in 360–480ml cold water. Shake vigorously. Use post-workout or as needed.,"100% Whey Protein Isolate, Vitamins & Minerals Blend (Vitamin A, C, E, B6, B12, Calcium, Magnesium, Iron, Zinc), Natural & Artificial Flavour, Sucralose, Soy Lecithin",Contains milk and soy. Not for individuals with kidney disease without physician guidance.,VAR-033-01,ISO-LCW-1KG-CV,1kg - Creamy Vanilla,1kg,Creamy Vanilla,,active,4999,5999,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,1kg - Creamy Vanilla | 1kg - Dutch Chocolate,"Lean Muscle,Cutting,Low Carb,Keto Friendly"
PROD-033,Isopure Low Carb Protein Powder,isopure-low-carb-protein-powder,Isopure,Whey Protein,Protein,"50g protein, zero carbs, zero fat per serving. Ultra-pure whey protein isolate.","Isopure Low Carb is a crystal-clear whey protein isolate formula with 50g of pure protein, 0g carbs, 0g fat, and 0g sugar per serving — one of the purest proteins available. With added vitamins and minerals, it's ideal for anyone on a low-carb or ketogenic diet, or for those cutting body fat.",draft,33,"Muscle Building, Weight Loss","Lean Muscle,Cutting,Low Carb,Keto Friendly","isopure,zero carb,keto,low carb protein,pure isolate,cutting",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/whey-protein.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvd2hleS1wcm90ZWluLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk4MDgyLCJleHAiOjIxMDMwNTgwODJ9.kPrloUocq7_4k7Ms-pBGyuELEwkuYH3We8vpKXO5Ylc,,,,,2 Scoops (57g),57,200,50,5,0,0,0,430,Mix 2 scoops in 360–480ml cold water. Shake vigorously. Use post-workout or as needed.,"100% Whey Protein Isolate, Vitamins & Minerals Blend (Vitamin A, C, E, B6, B12, Calcium, Magnesium, Iron, Zinc), Natural & Artificial Flavour, Sucralose, Soy Lecithin",Contains milk and soy. Not for individuals with kidney disease without physician guidance.,VAR-033-02,ISO-LCW-1KG-DC,1kg - Dutch Chocolate,1kg,Dutch Chocolate,,active,4999,5999,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,1kg - Creamy Vanilla | 1kg - Dutch Chocolate,"Lean Muscle,Cutting,Low Carb,Keto Friendly"
